ref_no,title,make,model,year,mileage,engine_cc,transmission,fuel,seats,location,price_usd,total_price_usd,price_ugx,total_price_ugx,url
CB202312,2014 TOYOTA NOAH,Toyota,Noah,2014,54900,2000.0,AT,Petrol,7,Location,,,,,/toyota/noah/cb202312/id/13259700/
CB202313,2019 DAIHATSU ATRAI WAGON,Daihatsu,Atrai,2019,21991,660.0,AT,Petrol,4,Location,,,,,/daihatsu/atrai-wagon/cb202313/id/13259701/
CB202315,2017 TOYOTA PASSO,Toyota,Passo,2017,41700,1000.0,AT,Petrol,5,Location,,,,,/toyota/passo/cb202315/id/13259703/
CB202316,"2024 DAIHATSU ATRAI
                                 SDB",Daihatsu,Atrai,2024,7872,660.0,AT,Petrol,4,Location,,,,,/daihatsu/atrai/cb202316/id/13259704/
CB202318,2024 DAIHATSU MOVE CANBUS,Daihatsu,Move,2024,5375,660.0,AT,Petrol,4,Location,,,,,/daihatsu/move-canbus/cb202318/id/13259706/
CB202319,"2020 TOYOTA COROLLA FIELDER
                                 EXTVTSSBBETCS",Toyota,Corolla,2020,33666,1496.0,AT,Petrol,5,Location,,,,,/toyota/corolla-fielder/cb202319/id/13259707/
CB202320,"2017 DAIHATSU WAKE
                                 LSA2TVPETCB",Daihatsu,Wake,2017,12600,660.0,AT,Petrol,4,Location,,,,,/daihatsu/wake/cb202320/id/13259708/
CB202321,2020 NISSAN DAYZ,Nissan,Dayz,2020,14990,660.0,AT,Petrol,4,Location,,,,,/nissan/dayz/cb202321/id/13259709/
CB202322,2020 NISSAN DAYZ,Nissan,Dayz,2020,20698,660.0,AT,Petrol,4,Location,,,,,/nissan/dayz/cb202322/id/13259710/
CB202323,2018 DAIHATSU MIRA ES,Daihatsu,Mira,2018,65992,660.0,AT,Petrol,4,Location,,,,,/daihatsu/mira-es/cb202323/id/13259711/
CB202324,2021 NISSAN DAYZ,Nissan,Dayz,2021,53214,660.0,AT,Petrol,4,Location,,,,,/nissan/dayz/cb202324/id/13259712/
CB202325,2018 DAIHATSU MOVE CANBUS,Daihatsu,Move,2018,52490,660.0,AT,Petrol,4,Location,,,,,/daihatsu/move-canbus/cb202325/id/13259713/
CB202326,2020 TOYOTA PASSO,Toyota,Passo,2020,42900,1000.0,AT,Petrol,5,Location,,,,,/toyota/passo/cb202326/id/13259714/
CB202327,2020 TOYOTA PASSO,Toyota,Passo,2020,52900,1000.0,AT,Petrol,5,Location,,,,,/toyota/passo/cb202327/id/13259715/
CB202328,2018 TOYOTA ROOMY,Toyota,Roomy,2018,48100,1000.0,AT,Petrol,5,Location,,,,,/toyota/roomy/cb202328/id/13259716/
CB202329,2015 NISSAN DAYZ,Nissan,Dayz,2015,38720,660.0,AT,Petrol,4,Location,,,,,/nissan/dayz/cb202329/id/13259717/
CB202330,2018 TOYOTA ROOMY,Toyota,Roomy,2018,59300,1000.0,AT,Petrol,5,Location,,,,,/toyota/roomy/cb202330/id/13259718/
CB202331,2018 TOYOTA NOAH,Toyota,Noah,2018,63920,1800.0,AT,Petrol,7,Location,,,,,/toyota/noah/cb202331/id/13259719/
CB202340,2023 DAIHATSU TANTO,Daihatsu,Tanto,2023,7136,660.0,AT,Petrol,4,Location,,,,,/daihatsu/tanto/cb202340/id/13259728/
CB202346,2017 NISSAN DAYZ,Nissan,Dayz,2017,23170,660.0,AT,Petrol,4,Location,,,,,/nissan/dayz/cb202346/id/13259734/
CB202377,2024 DAIHATSU TANTO,Daihatsu,Tanto,2024,1236,660.0,AT,Petrol,4,Location,,,,,/daihatsu/tanto/cb202377/id/13259765/
CB202385,"2023 NISSAN ROOX
                                 M",Nissan,Roox,2023,17977,660.0,AT,Hybrid(Petrol),4,Location,,,,,/nissan/roox/cb202385/id/13259773/
CB202390,2025 DAIHATSU TANTO CUSTOM,Daihatsu,Tanto,2025,5,660.0,AT,Petrol,4,Location,,,,,/daihatsu/tanto-custom/cb202390/id/13259778/
CB202424,2013 NISSAN SERENA,Nissan,Serena,2013,60349,2000.0,AT,Hybrid(Petrol),8,Location,,,,,/nissan/serena/cb202424/id/13259812/
CB202434,2005 MAZDA ROADSTER,Mazda,Roadster,2005,89120,2000.0,AT,Petrol,2,Location,,,,,/mazda/roadster/cb202434/id/13259822/
CB202468,2015 HONDA JADE,Honda,Jade,2015,53962,1500.0,AT,Petrol,6,Location,,,,,/honda/jade/cb202468/id/13259856/
CB202480,2016 HONDA ODYSSEY,Honda,Odyssey,2016,66957,2000.0,AT,Petrol,7,Location,,,,,/honda/odyssey/cb202480/id/13259868/
CB202481,2013 HONDA N-ONE,Honda,N-One,2013,34110,660.0,AT,Petrol,4,Location,,,,,/honda/n-one/cb202481/id/13259869/
CB202482,2018 HONDA N BOX CUSTOM,Honda,N,2018,34091,660.0,AT,Petrol,4,Location,,,,,/honda/n-box-custom/cb202482/id/13259870/
CB202483,"2020 HONDA CIVIC
                                 1ETC2.0",Honda,Civic,2020,48200,2000.0,MT,Petrol,4,Location,,,,,/honda/civic/cb202483/id/13259871/
CB202484,2014 SUBARU PLEO PLUS,Subaru,Pleo,2014,33922,660.0,AT,Petrol,4,Location,,,,,/subaru/pleo-plus/cb202484/id/13259872/
CB202485,"2016 MAZDA DEMIO
                                 XD6MT",Mazda,Demio,2016,62447,1500.0,MT,Diesel,5,Location,,,,,/mazda/demio/cb202485/id/13259873/
CB202486,2014 SUZUKI SPACIA,Suzuki,Spacia,2014,80900,660.0,CVT,Petrol,ASK,Location,,,,,/suzuki/spacia/cb202486/id/13259874/
CB202487,2024 SUZUKI SPACIA,Suzuki,Spacia,2024,83,660.0,AT,Petrol,4,Location,,,,,/suzuki/spacia/cb202487/id/13259875/
CB202488,"2016 JEEP RENEGADE
                                 4WD",Jeep,Renegade,2016,59000,2400.0,AT,Petrol,5,Location,,,,,/jeep/renegade/cb202488/id/13259876/
CB202490,"2017 JEEP WRANGLER
                                 4WD",Jeep,Wrangler,2017,103800,3600.0,AT,Petrol,5,Location,,,,,/jeep/wrangler/cb202490/id/13259878/
CB202560,"2012 CADILLAC ESCALADE
                                 AWS",Cadillac,Escalade,2012,111159,6200.0,AT,Petrol,7,Location,,,,,/cadillac/escalade/cb202560/id/13259948/
CB202561,"2000 JEEP CHEROKEE
                                 4WD100ETC",Jeep,Cherokee,2000,106000,4000.0,AT,Petrol,5,Location,,,,,/jeep/cherokee/cb202561/id/13259949/
CB202562,2011 JEEP PATRIOT,Jeep,Patriot,2011,72000,2400.0,AT,Petrol,5,Location,,,,,/jeep/patriot/cb202562/id/13259950/
CB202563,2010 DAIHATSU ESSE,Daihatsu,Esse,2010,52922,660.0,AT,Petrol,4,Location,,,,,/daihatsu/esse/cb202563/id/13259951/
CB202564,2021 TOYOTA YARIS,Toyota,Yaris,2021,7949,1500.0,AT,Petrol,5,Location,,,,,/toyota/yaris/cb202564/id/13259952/
CB202565,2010 HONDA LIFE,Honda,Life,2010,64622,660.0,AT,Petrol,4,Location,,,,,/honda/life/cb202565/id/13259953/
CB202566,2018 TOYOTA C-HR,Toyota,C-Hr,2018,32340,1800.0,AT,Petrol,5,Location,,,,,/toyota/c-hr/cb202566/id/13259954/
CB202567,"2023 HONDA N BOX
                                 HSD",Honda,N,2023,12586,660.0,AT,Petrol,4,Location,,,,,/honda/n-box/cb202567/id/13259955/
CB202568,2018 TOYOTA AQUA,Toyota,Aqua,2018,52200,1500.0,AT,Hybrid(Petrol),5,Location,,,,,/toyota/aqua/cb202568/id/13259956/
CB202569,2020 TOYOTA AQUA,Toyota,Aqua,2020,35000,1500.0,AT,Petrol,5,Location,,,,,/toyota/aqua/cb202569/id/13259957/
CB202570,2023 TOYOTA RAV4,Toyota,Rav4,2023,50151,2000.0,CVT,Petrol,5,Location,,,,,/toyota/rav4/cb202570/id/13259958/
CB202571,2016 MAZDA AXELA SPORT,Mazda,Axela,2016,52250,1500.0,AT,Petrol,5,Location,,,,,/mazda/axela-sport/cb202571/id/13259959/
CB202572,2019 NISSAN CUBE,Nissan,Cube,2019,36300,1500.0,CVT,Petrol,5,Location,,,,,/nissan/cube/cb202572/id/13259960/
CB202573,2024 SUZUKI HUSTLER,Suzuki,Hustler,2024,20349,660.0,AT,Petrol,4,Location,,,,,/suzuki/hustler/cb202573/id/13259961/
CB202574,2025 SUZUKI JIMNY,Suzuki,Jimny,2025,7,660.0,AT,Petrol,4,Location,,,,,/suzuki/jimny/cb202574/id/13259962/
CB202575,2021 TOYOTA RAV4,Toyota,Rav4,2021,50969,1980.0,AT,Petrol,5,Location,,,,,/toyota/rav4/cb202575/id/13259963/
CB202576,2015 SUZUKI WAGON R,Suzuki,Wagon,2015,42256,660.0,AT,Petrol,4,Location,,,,,/suzuki/wagon-r/cb202576/id/13259964/
CB202577,2014 TOYOTA CROWN HYBRID,Toyota,Crown,2014,128000,2500.0,AT,Hybrid(Petrol),5,Location,,,,,/toyota/crown-hybrid/cb202577/id/13259965/
CB202578,2014 TOYOTA CROWN HYBRID,Toyota,Crown,2014,96031,2500.0,AT,Hybrid(Petrol),5,Location,,,,,/toyota/crown-hybrid/cb202578/id/13259966/
CB202579,2018 TOYOTA PRIUS,Toyota,Prius,2018,27000,1800.0,AT,Petrol,5,Location,,,,,/toyota/prius/cb202579/id/13259967/
CB202580,2019 NISSAN NOTE,Nissan,Note,2019,31200,1200.0,AT,Petrol,5,Location,,,,,/nissan/note/cb202580/id/13259968/
CB202581,2023 NISSAN CLIPPER VAN,Nissan,Clipper,2023,5170,660.0,AT,Petrol,4,Location,,,,,/nissan/clipper-van/cb202581/id/13259969/
CB202582,2018 TOYOTA AQUA,Toyota,Aqua,2018,55400,1500.0,AT,Hybrid(Petrol),5,Location,,,,,/toyota/aqua/cb202582/id/13259970/
CB202583,"2024 BMW 1 SERIES
                                 M135IX4WD",Bmw,1,2024,3000,2000.0,AT,Petrol,5,Location,,,,,/bmw/1-series/cb202583/id/13259971/
CB202584,"2019 TOYOTA PRIUS
                                 A9TV",Toyota,Prius,2019,34100,1800.0,AT,Petrol,5,Location,,,,,/toyota/prius/cb202584/id/13259972/
CB202585,2014 TOYOTA PORTE,Toyota,Porte,2014,22789,1500.0,AT,Petrol,5,Location,,,,,/toyota/porte/cb202585/id/13259973/
CB202586,"2020 SUZUKI SPACIA
                                 4WDM",Suzuki,Spacia,2020,46581,660.0,AT,Hybrid(Petrol),4,Location,,,,,/suzuki/spacia/cb202586/id/13259974/
CB202587,2025 TOYOTA RAIZE,Toyota,Raize,2025,5,1200.0,AT,Hybrid(Petrol),5,Location,,,,,/toyota/raize/cb202587/id/13259975/
CB202588,2020 TOYOTA RAIZE,Toyota,Raize,2020,29000,1000.0,CVT,Petrol,5,Location,,,,,/toyota/raize/cb202588/id/13259976/
CB202589,"2025 TOYOTA RAIZE
                                 1.0Z4WD",Toyota,Raize,2025,4,1000.0,AT,Petrol,5,Location,,,,,/toyota/raize/cb202589/id/13259977/
CB202590,"2020 DAIHATSU ROCKY
                                 1.0L4WD",Daihatsu,Rocky,2020,60000,1000.0,AT,Petrol,5,Location,,,,,/daihatsu/rocky/cb202590/id/13259978/
CB202591,2023 TOYOTA VELLFIRE HYBRID,Toyota,Vellfire,2023,21750,2500.0,AT,Petrol,7,Location,,,,,/toyota/vellfire-hybrid/cb202591/id/13259979/
CB202592,"2025 TOYOTA VELLFIRE HYBRID
                                 Z",Toyota,Vellfire,2025,5,2500.0,CVT,Hybrid(Petrol),7,Location,,,,,/toyota/vellfire-hybrid/cb202592/id/13259980/
CB202593,2023 TOYOTA ALPHARD HYBRID,Toyota,Alphard,2023,24585,2500.0,AT,Hybrid(Petrol),7,Location,,,,,/toyota/alphard-hybrid/cb202593/id/13259981/
CB202594,"2025 TOYOTA ALPHARD
                                 S",Toyota,Alphard,2025,4300,2500.0,CVT,Hybrid(Petrol),7,Location,,,,,/toyota/alphard/cb202594/id/13259982/
CB202595,"2024 LEXUS RX
                                 350HLSR/TV",Lexus,Rx,2024,9900,2500.0,AT,Petrol,5,Location,,,,,/lexus/rx/cb202595/id/13259983/
CB202596,"2023 LEXUS NX
                                 250L",Lexus,Nx,2023,10137,2500.0,AT,Petrol,5,Location,,,,,/lexus/nx/cb202596/id/13259984/
CB202597,"2023 LEXUS NX
                                 350H-L/",Lexus,Nx,2023,14226,2500.0,AT,Petrol,5,Location,,,,,/lexus/nx/cb202597/id/13259985/
CB202598,2022 LEXUS NX,Lexus,Nx,2022,22000,2500.0,AT,Hybrid(Petrol),5,Location,,,,,/lexus/nx/cb202598/id/13259986/
CB202599,"2013 TOYOTA VANGUARD
                                 7/4WD//B/ETC",Toyota,Vanguard,2013,74620,2400.0,CVT,Petrol,7,Location,,,,,/toyota/vanguard/cb202599/id/13259987/
CB202600,2013 TOYOTA ESTIMA,Toyota,Estima,2013,74300,2362.0,CVT,Petrol,8,Location,,,,,/toyota/estima/cb202600/id/13259988/
CB202602,"2018 TOYOTA ESTIMA
                                 G",Toyota,Estima,2018,43272,2400.0,AT,Petrol,8,Location,,,,,/toyota/estima/cb202602/id/13259990/
CB202603,"1987 TOYOTA SPRINTER TRUENO
                                 GT_APEX",Toyota,Sprinter,1987,183000,1600.0,MT,Petrol,5,Location,,,,,/toyota/sprinter-trueno/cb202603/id/13259991/
CB202604,"1989 TOYOTA COROLLA LEVIN
                                 1.5ZS",Toyota,Corolla,1989,45000,1500.0,AT,Petrol,5,Location,,,,,/toyota/corolla-levin/cb202604/id/13259992/
CB202605,1995 NISSAN CARAVAN COACH,Nissan,Caravan,1995,99034,3000.0,AT,Petrol,7,Location,,,,,/nissan/caravan-coach/cb202605/id/13259993/
CB202606,"2016 TOYOTA VELLFIRE
                                 /9",Toyota,Vellfire,2016,64200,2500.0,CVT,Petrol,7,Location,,,,,/toyota/vellfire/cb202606/id/13259994/
CB202607,2019 TOYOTA VELLFIRE,Toyota,Vellfire,2019,87588,2500.0,AT,Petrol,7,Location,,,,,/toyota/vellfire/cb202607/id/13259995/
CB202608,"2021 TOYOTA ALPHARD
                                 AWBSM",Toyota,Alphard,2021,13940,2500.0,CVT,Petrol,7,Location,,,,,/toyota/alphard/cb202608/id/13259996/
CB202609,"2021 TOYOTA ALPHARD
                                 C",Toyota,Alphard,2021,25000,2500.0,AT,Petrol,7,Location,,,,,/toyota/alphard/cb202609/id/13259997/
CB202610,"2015 TOYOTA VELLFIRE
                                 2.5Z4WD",Toyota,Vellfire,2015,112336,2500.0,AT,Petrol,7,Location,,,,,/toyota/vellfire/cb202610/id/13259998/
CB202611,2019 TOYOTA VELLFIRE,Toyota,Vellfire,2019,126244,2500.0,AT,Petrol,8,Location,,,,,/toyota/vellfire/cb202611/id/13259999/
CB202612,"2022 TOYOTA ALPHARD
                                 2.5SC4WD",Toyota,Alphard,2022,5000,2500.0,AT,Petrol,7,Location,,,,,/toyota/alphard/cb202612/id/13260000/
CB202613,2024 TOYOTA ALPHARD,Toyota,Alphard,2024,24861,2500.0,CVT,Petrol,7,Location,,,,,/toyota/alphard/cb202613/id/13260001/
CB202614,"2024 TOYOTA ALPHARD
                                 MR",Toyota,Alphard,2024,16700,2500.0,CVT,Petrol,7,Location,,,,,/toyota/alphard/cb202614/id/13260002/
CB202615,2012 LEXUS RX,Lexus,Rx,2012,129000,27000.0,AT,Petrol,5,Location,,,,,/lexus/rx/cb202615/id/13260003/
CB202616,2020 TOYOTA LAND CRUISER PRADO,Toyota,Land,2020,14068,2700.0,AT,Petrol,5,Location,,,,,/toyota/land-cruiser-prado/cb202616/id/13260004/
CB202617,2018 SUZUKI X BEE,Suzuki,X,2018,19383,1000.0,AT,Hybrid(Petrol),5,Location,,,,,/suzuki/x-bee/cb202617/id/13260005/
CB202618,2022 NISSAN ELGRAND,Nissan,Elgrand,2022,42200,2500.0,AT,Petrol,7,Location,,,,,/nissan/elgrand/cb202618/id/13260006/
CB202619,2020 LEXUS RX,Lexus,Rx,2020,39200,2000.0,AT,Petrol,5,Location,,,,,/lexus/rx/cb202619/id/13260007/
CB202620,"2009 TOYOTA ESTIMA HYBRID
                                 4WD",Toyota,Estima,2009,111500,2400.0,AT,Petrol,7,Location,,,,,/toyota/estima-hybrid/cb202620/id/13260008/
CB202621,2020 BMW 3 SERIES,Bmw,3,2020,35609,2000.0,AT,Diesel,5,Location,,,,,/bmw/3-series/cb202621/id/13260009/
CB202622,2018 TOYOTA CAMRY,Toyota,Camry,2018,44205,2500.0,AT,Hybrid(Petrol),5,Location,,,,,/toyota/camry/cb202622/id/13260010/
CB202623,2018 TOYOTA CROWN HYBRID,Toyota,Crown,2018,48811,2500.0,AT,Hybrid(Petrol),5,Location,,,,,/toyota/crown-hybrid/cb202623/id/13260011/
CB202624,2006 LEXUS SC,Lexus,Sc,2006,39893,4300.0,AT,Petrol,4,Location,,,,,/lexus/sc/cb202624/id/13260012/
CB202626,"2013 TOYOTA ALPHARD
                                 2",Toyota,Alphard,2013,80900,2400.0,CVT,Petrol,7,Location,,,,,/toyota/alphard/cb202626/id/13260014/
CB202627,2013 TOYOTA ALPHARD,Toyota,Alphard,2013,76737,2400.0,CVT,Petrol,7,Location,,,,,/toyota/alphard/cb202627/id/13260015/
CB202628,2018 SUZUKI SUPER CARRY,Suzuki,Super,2018,20580,650.0,AT,Petrol,2,Location,,,,,/suzuki/super-carry/cb202628/id/13260016/
CB202629,"2013 TOYOTA VELLFIRE HYBRID
                                 2.4X4WD",Toyota,Vellfire,2013,89791,2400.0,AT,Hybrid(Petrol),7,Location,,,,,/toyota/vellfire-hybrid/cb202629/id/13260017/
CB202630,2019 TOYOTA HIACE VAN,Toyota,Hiace,2019,27643,2700.0,AT,Diesel,5,Location,,,,,/toyota/hiace-van/cb202630/id/13260018/
CB202631,2019 TOYOTA HARRIER HYBRID,Toyota,Harrier,2019,41514,2500.0,CVT,Petrol,5,Location,,,,,/toyota/harrier-hybrid/cb202631/id/13260019/
CB202632,"2013 TOYOTA CAMRY HYBRID
                                 2.5",Toyota,Camry,2013,75000,2500.0,AT,Hybrid(Petrol),5,Location,,,,,/toyota/camry-hybrid/cb202632/id/13260020/
CB202633,2019 BMW MINI,Bmw,Mini,2019,54166,2000.0,AT,Petrol,4,Location,,,,,/bmw/mini/cb202633/id/13260021/
CB202634,2018 LEXUS GS,Lexus,Gs,2018,43019,2500.0,AT,Hybrid(Petrol),5,Location,,,,,/lexus/gs/cb202634/id/13260022/
CB202635,2018 JEEP COMPASS,Jeep,Compass,2018,49142,2400.0,AT,Petrol,5,Location,,,,,/jeep/compass/cb202635/id/13260023/
CB202636,2013 TOYOTA CROWN HYBRID,Toyota,Crown,2013,55300,2500.0,CVT,Petrol,5,Location,,,,,/toyota/crown-hybrid/cb202636/id/13260024/
CB202637,2014 TOYOTA CROWN HYBRID,Toyota,Crown,2014,33900,2500.0,CVT,Petrol,5,Location,,,,,/toyota/crown-hybrid/cb202637/id/13260025/
CB202638,2014 TOYOTA CROWN HYBRID,Toyota,Crown,2014,52219,2500.0,AT,Petrol,5,Location,,,,,/toyota/crown-hybrid/cb202638/id/13260026/
CB202639,2015 TOYOTA CROWN HYBRID,Toyota,Crown,2015,104000,2500.0,AT,Hybrid(Petrol),5,Location,,,,,/toyota/crown-hybrid/cb202639/id/13260027/
CB202640,2017 AUDI S5,Audi,S5,2017,40022,3000.0,AT,Petrol,5,Location,,,,,/audi/s5/cb202640/id/13260028/
CB202641,2024 SUZUKI X BEE,Suzuki,X,2024,1001,1000.0,AT,Hybrid(Petrol),5,Location,,,,,/suzuki/x-bee/cb202641/id/13260029/
CB202642,"2023 TOYOTA HARRIER
                                 2.5Z",Toyota,Harrier,2023,10070,2500.0,AT,Hybrid(Petrol),5,Location,,,,,/toyota/harrier/cb202642/id/13260030/
CB202643,2020 LEXUS ES,Lexus,Es,2020,32500,2500.0,AT,Hybrid(Petrol),5,Location,,,,,/lexus/es/cb202643/id/13260031/
CB202644,"2021 LEXUS ES
                                 300HL",Lexus,Es,2021,22300,2500.0,AT,Hybrid(Petrol),5,Location,,,,,/lexus/es/cb202644/id/13260032/
CB202645,"2022 LEXUS ES
                                 300HF",Lexus,Es,2022,18000,2500.0,AT,Hybrid(Petrol),5,Location,,,,,/lexus/es/cb202645/id/13260033/
CB202646,2017 TOYOTA ALPHARD,Toyota,Alphard,2017,55720,2500.0,AT,Petrol,7,Location,,,,,/toyota/alphard/cb202646/id/13260034/
CB202647,2020 TOYOTA ALPHARD,Toyota,Alphard,2020,48000,2500.0,AT,Petrol,7,Location,,,,,/toyota/alphard/cb202647/id/13260035/
CB202648,"2020 TOYOTA ALPHARD
                                 4WD2SRJBL1500W",Toyota,Alphard,2020,16008,2500.0,AT,Hybrid(Petrol),7,Location,,,,,/toyota/alphard/cb202648/id/13260036/
CB202649,2022 TOYOTA ALPHARD,Toyota,Alphard,2022,399400,2500.0,AT,Petrol,7,Location,,,,,/toyota/alphard/cb202649/id/13260037/
CB202650,"2019 LEXUS NX
                                 300HL",Lexus,Nx,2019,32569,2000.0,AT,Petrol,5,Location,,,,,/lexus/nx/cb202650/id/13260038/
CB202651,"2015 TOYOTA SAI
                                 2.4S",Toyota,Sai,2015,80761,2400.0,AT,Hybrid(Petrol),5,Location,,,,,/toyota/sai/cb202651/id/13260039/
CB202652,2005 TOYOTA VOXY,Toyota,Voxy,2005,161650,2000.0,CVT,Petrol,5,Location,,,,,/toyota/voxy/cb202652/id/13260040/
CB202653,2019 TOYOTA CROWN HYBRID,Toyota,Crown,2019,119198,2500.0,AT,Petrol,5,Location,,,,,/toyota/crown-hybrid/cb202653/id/13260041/
CB202654,"2019 TOYOTA CROWN HYBRID
                                 BETC",Toyota,Crown,2019,44272,2500.0,AT,Hybrid(Petrol),4,Location,,,,,/toyota/crown-hybrid/cb202654/id/13260042/
CB202655,"2015 MITSUBISHI EK SPACE
                                 E",Mitsubishi,Ek,2015,41500,660.0,AT,Petrol,4,Location,,,,,/mitsubishi/ek-space/cb202655/id/13260043/
CB202656,"2015 MITSUBISHI EK CUSTOM
                                 T",Mitsubishi,Ek,2015,35006,660.0,AT,Petrol,4,Location,,,,,/mitsubishi/ek-custom/cb202656/id/13260044/
CB202657,"2018 MITSUBISHI EK WAGON
                                 ETC",Mitsubishi,Ek,2018,37481,660.0,CVT,Petrol,4,Location,,,,,/mitsubishi/ek-wagon/cb202657/id/13260045/
CB202658,"2015 NISSAN DAYZ ROOX
                                 X",Nissan,Dayz,2015,56707,650.0,AT,Petrol,4,Location,,,,,/nissan/dayz-roox/cb202658/id/13260046/
CB202659,2015 NISSAN DAYZ ROOX,Nissan,Dayz,2015,58868,660.0,AT,Petrol,4,Location,,,,,/nissan/dayz-roox/cb202659/id/13260047/
CB202660,"2016 NISSAN DAYZ ROOX
                                 660",Nissan,Dayz,2016,76000,660.0,AT,Petrol,4,Location,,,,,/nissan/dayz-roox/cb202660/id/13260048/
CB202661,"2017 NISSAN DAYZ ROOX
                                 660G",Nissan,Dayz,2017,48000,660.0,AT,Petrol,4,Location,,,,,/nissan/dayz-roox/cb202661/id/13260049/
CB202662,"2017 NISSAN DAYZ ROOX
                                 660GTV",Nissan,Dayz,2017,81000,660.0,AT,Petrol,4,Location,,,,,/nissan/dayz-roox/cb202662/id/13260050/
CB202663,"2020 NISSAN DAYZ ROOX
                                 METCL",Nissan,Dayz,2020,48069,660.0,AT,Petrol,4,Location,,,,,/nissan/dayz-roox/cb202663/id/13260051/
CB202664,2016 NISSAN DAYZ,Nissan,Dayz,2016,84000,660.0,AT,Petrol,4,Location,,,,,/nissan/dayz/cb202664/id/13260052/
CB202665,2014 NISSAN DAYZ,Nissan,Dayz,2014,82000,660.0,AT,Petrol,4,Location,,,,,/nissan/dayz/cb202665/id/13260053/
CB202666,"2015 NISSAN DAYZ
                                 660X4WD",Nissan,Dayz,2015,40000,660.0,AT,Petrol,4,Location,,,,,/nissan/dayz/cb202666/id/13260054/
CB202667,"2015 NISSAN DAYZ
                                 660XVSAFETYII4WDTV",Nissan,Dayz,2015,92000,660.0,AT,Petrol,4,Location,,,,,/nissan/dayz/cb202667/id/13260055/
CB202668,"2016 NISSAN DAYZ
                                 660X4WD",Nissan,Dayz,2016,31000,660.0,AT,Petrol,4,Location,,,,,/nissan/dayz/cb202668/id/13260056/
CB202669,"2018 NISSAN DAYZ
                                 MAT",Nissan,Dayz,2018,19197,660.0,AT,Petrol,4,Location,,,,,/nissan/dayz/cb202669/id/13260057/
CB202670,"2020 MITSUBISHI EK WAGON
                                 E-TVB",Mitsubishi,Ek,2020,40600,660.0,AT,Petrol,4,Location,,,,,/mitsubishi/ek-wagon/cb202670/id/13260058/
CB202671,"2020 MITSUBISHI EK X SPACE
                                 S1",Mitsubishi,Ek,2020,48292,660.0,AT,Petrol,4,Location,,,,,/mitsubishi/ek-x-space/cb202671/id/13260059/
CB202672,2022 MITSUBISHI EK SPACE,Mitsubishi,Ek,2022,8447,660.0,AT,Petrol,4,Location,,,,,/mitsubishi/ek-space/cb202672/id/13260060/
CB202673,2023 MITSUBISHI DELICA MINI,Mitsubishi,Delica,2023,15566,660.0,AT,Petrol,4,Location,,,,,/mitsubishi/delica-mini/cb202673/id/13260061/
CB202674,"2024 MITSUBISHI DELICA MINI
                                 TWD",Mitsubishi,Delica,2024,5,660.0,AT,Petrol,4,Location,,,,,/mitsubishi/delica-mini/cb202674/id/13260062/
CB202675,"2019 MITSUBISHI EK X
                                 660T4WD",Mitsubishi,Ek,2019,65077,660.0,CVT,Hybrid(Petrol),4,Location,,,,,/mitsubishi/ek-x/cb202675/id/13260063/
CB202676,"2019 NISSAN DAYZ
                                 660X",Nissan,Dayz,2019,45000,660.0,AT,Petrol,4,Location,,,,,/nissan/dayz/cb202676/id/13260064/
CB202677,"2020 NISSAN DAYZ
                                 TV",Nissan,Dayz,2020,15000,660.0,AT,Petrol,4,Location,,,,,/nissan/dayz/cb202677/id/13260065/
CB202678,"2020 NISSAN ROOX
                                 660XBLUETOOTH",Nissan,Roox,2020,23000,660.0,AT,Hybrid(Petrol),4,Location,,,,,/nissan/roox/cb202678/id/13260066/
CB202679,2022 NISSAN ROOX,Nissan,Roox,2022,6059,660.0,CVT,Petrol,4,Location,,,,,/nissan/roox/cb202679/id/13260067/
CB202681,"2023 NISSAN ROOX
                                 660X/",Nissan,Roox,2023,18000,660.0,AT,Petrol,4,Location,,,,,/nissan/roox/cb202681/id/13260069/
CB202685,"2020 NISSAN DAYZ
                                 9TV",Nissan,Dayz,2020,23201,660.0,CVT,Petrol,4,Location,,,,,/nissan/dayz/cb202685/id/13260073/
CB202705,"2020 NISSAN ROOX
                                 660G",Nissan,Roox,2020,61000,660.0,AT,Hybrid(Petrol),4,Location,,,,,/nissan/roox/cb202705/id/13260093/
CB202706,"2021 NISSAN ROOX
                                 GTV",Nissan,Roox,2021,30183,660.0,AT,Petrol,4,Location,,,,,/nissan/roox/cb202706/id/13260094/
CB202707,"2022 NISSAN ROOX
                                 660G",Nissan,Roox,2022,38000,660.0,AT,Hybrid(Petrol),4,Location,,,,,/nissan/roox/cb202707/id/13260095/
CB202708,2023 NISSAN ROOX,Nissan,Roox,2023,22530,660.0,AT,Petrol,4,Location,,,,,/nissan/roox/cb202708/id/13260096/
CB202709,2023 NISSAN ROOX,Nissan,Roox,2023,5114,660.0,AT,Hybrid(Petrol),4,Location,,,,,/nissan/roox/cb202709/id/13260097/
CB202710,"2022 NISSAN DAYZ
                                 660X4WD",Nissan,Dayz,2022,14000,660.0,AT,Petrol,4,Location,,,,,/nissan/dayz/cb202710/id/13260098/
CB202711,"2020 NISSAN ROOX
                                 660X4WD",Nissan,Roox,2020,23000,660.0,AT,Hybrid(Petrol),4,Location,,,,,/nissan/roox/cb202711/id/13260099/
